timestamp,final_value,return_pct,trades,ticker,initial_capital,lookback_window,label_threshold,learning_rate,phase_flexibility,lateral_strength,input_threshold,kerr_constant,system_energy,buy_threshold,sell_threshold,search_depth
2025-11-24 19:49:46,20522.825916290283,105.22825916290284,332,NVDA,10000,30,0.017635789089334393,0.06776984054131302,0.056222615456249694,0.10850573839834972,0.644826817417414,0.2724993096477231,53.04444397858928,29.75284911940377,-38.60035775138957,5
2025-11-24 19:49:55,16657.36743927002,66.5736743927002,340,NVDA,10000,45,0.025218526971359432,0.1385784085204111,0.21097168537359173,0.151950568774255,0.637448820497022,0.2973569240750491,51.933094827753266,18.592548352607825,-17.51822893533454,5
2025-11-24 19:50:03,15508.742538452148,55.08742538452148,351,NVDA,10000,60,0.014287840771316021,0.08137930336293656,0.22637535908713474,0.2369198131187698,0.642758560389961,0.23410487560833604,51.38680709981687,28.16206699401615,-15.487116391344493,5
2025-11-24 19:50:11,17040.827083587646,70.40827083587646,364,NVDA,10000,45,0.01171804739646196,0.06487554316697833,0.1754252298916293,0.2793438437325124,0.6474903559231913,0.2542170641141498,40.03608999693636,25.33045410658809,-19.13756427544921,5
2025-11-24 19:50:20,20054.701404571533,100.54701404571533,273,NVDA,10000,30,0.028609504729315442,0.05938235686882995,0.23871047874554085,0.17586290958272027,0.7477930905520567,0.2808038160352984,58.292829373865985,31.214228013564306,-17.322219797409307,5
2025-11-24 19:50:28,15238.084091186523,52.380840911865235,356,NVDA,10000,60,0.019382594278503255,0.13397831974984173,0.06334549227415572,0.2533719517721933,0.6908885635186308,0.3192050913983331,50.90532617173733,37.481261762064165,-32.70830272761739,5
2025-11-24 19:50:36,15730.176658630371,57.301766586303714,315,NVDA,10000,60,0.027312555722404645,0.17214020538045022,0.24625322160245217,0.20837576886179837,0.7396417215362504,0.17606051594854377,44.248727677547585,23.13595459527985,-22.4607336755456,5
2025-11-24 19:50:44,14805.402687072754,48.05402687072754,357,NVDA,10000,60,0.019772776535854165,0.10106668167210373,0.0785924211176528,0.2745246106498951,0.7647106282971826,0.10572653563141757,51.25426783956002,15.748297139133072,-16.813415962010396,5
2025-11-24 19:50:51,15774.029457092285,57.740294570922856,368,NVDA,10000,60,0.013495671657328335,0.19649419632244158,0.08341520881387407,0.21560053480323182,0.7960712512826784,0.19335762056687938,49.75361700007109,15.653470186925714,-33.12585967271681,5
2025-11-24 19:50:59,14935.728340148926,49.35728340148926,358,NVDA,10000,60,0.01765527971504175,0.08935110851273773,0.2145519774955577,0.24287732831949457,0.670643225875445,0.1574295633611729,48.07084237465982,19.898301494773555,-38.1431812273961,5
2025-11-24 19:51:08,20708.816982269287,107.08816982269286,364,NVDA,10000,30,0.010665252450146403,0.17405375124467645,0.17558297374941145,0.16489712732895467,0.7485226932442399,0.35194548529789005,43.629937441958525,22.788714057328846,-22.642745161169387,5
2025-11-24 19:51:16,16067.761611938477,60.67761611938477,294,NVDA,10000,60,0.028055055417674744,0.16892700994988458,0.11686647549666938,0.12507204487421414,0.7877033486588658,0.1917696360997512,47.045947870855464,34.573640680686125,-15.791039748231082,5
2025-11-24 19:51:24,16947.82038116455,69.47820381164551,370,NVDA,10000,45,0.020789167693409202,0.14607794974244087,0.18677059204516827,0.12314535532247745,0.6099566559128375,0.1385412980061074,49.727778803851635,21.41056339228811,-25.738157001869155,5
2025-11-24 19:51:33,20188.204265594482,101.88204265594483,336,NVDA,10000,30,0.022922879931655465,0.13512617615329908,0.05522006054008033,0.13228151835007806,0.6582067898079547,0.3778042019939779,59.62986236926514,36.860119319975055,-17.229524184991547,5
2025-11-24 19:51:41,15126.587326049805,51.265873260498054,357,NVDA,10000,60,0.018480748585452365,0.06052185147745526,0.11194626339597882,0.1034269940495398,0.7703191250211364,0.2500274990546145,49.48249057882538,25.35289190106452,-20.037064575683008,5
2025-11-24 19:51:49,20278.753791809082,102.7875379180908,299,NVDA,10000,30,0.028757700041444935,0.17108302901585684,0.1700070577659733,0.1898655626719416,0.6130377220804996,0.18203231808514386,42.896480559222745,31.20025568174505,-28.60136014660388,5
2025-11-24 19:51:58,15434.189109802246,54.341891098022465,322,NVDA,10000,60,0.024301431980483575,0.12401786302340075,0.12224455382039462,0.24551774728866385,0.655359897652193,0.1455566235602031,51.706803907144426,15.453527846286416,-34.688471078717235,5
2025-11-24 19:52:06,20717.883548736572,107.17883548736573,373,NVDA,10000,30,0.0136794384794487,0.16676890598764016,0.05869287138309723,0.21188231269984745,0.6056911458412744,0.11241397638440122,47.21336669277404,39.8622793134269,-35.314428157700185,5
2025-11-24 19:52:14,16761.679779052734,67.61679779052734,358,NVDA,10000,45,0.021435467185028454,0.15157334739344663,0.0554149282600662,0.10513062706073367,0.6981144803405746,0.2784108219482664,49.976251797176126,20.92635874662686,-25.706434166816518,5
2025-11-24 19:52:23,17204.525680541992,72.04525680541992,312,NVDA,10000,45,0.029280494405728913,0.1822553202042272,0.18009737832481926,0.1568507192266908,0.7134231545103692,0.24932027194225884,59.52101736453277,38.8505106701538,-39.85301058563531,5
2025-11-24 19:52:31,20633.635036468506,106.33635036468505,370,NVDA,10000,30,0.012191509439220437,0.14033879861055806,0.12325522982277462,0.23023799915267124,0.6544035853923401,0.30973679092424283,52.41533677591461,33.23585916457172,-17.37421681476594,5
2025-11-24 19:52:39,15472.22738647461,54.72227386474609,329,NVDA,10000,60,0.023904160053208934,0.09553680990823563,0.1580606939056058,0.1380441241123228,0.7490362452225614,0.36343993452850853,51.84083399909268,30.794083506484718,-20.65603437560905,5
2025-11-24 19:52:48,20656.557594299316,106.56557594299316,347,NVDA,10000,30,0.015931145310893728,0.08879632197904999,0.23177433608756454,0.1230336089311456,0.615826288956046,0.2995927567645496,51.44368731132845,24.360029263364467,-27.04896984549594,5
2025-11-24 19:52:56,20551.667026519775,105.51667026519776,332,NVDA,10000,30,0.014687235390938476,0.0525659288161282,0.0743586754048365,0.2722236424851521,0.7361963917360486,0.2386222456155319,55.73816858542418,15.49793513238638,-17.87533328460639,5
2025-11-24 19:53:04,15315.573463439941,53.15573463439941,344,NVDA,10000,60,0.02286167230794245,0.1444682527381933,0.16213272967861592,0.11831725600137122,0.713949716292426,0.3236684445387987,42.57088481861582,39.00682431918702,-24.584448799252684,5
2025-11-24 19:53:12,14865.050064086914,48.65050064086914,347,NVDA,10000,60,0.022739682438760275,0.11373965202720597,0.1729125822223774,0.1295045670281293,0.648227557169609,0.32044634932791327,44.372215055193614,32.503915202431976,-35.78507208559251,5
2025-11-24 19:53:20,15532.484817504883,55.32484817504882,350,NVDA,10000,60,0.017050359910193307,0.13901307042096445,0.055723286263708,0.1863086636709163,0.6132656864630988,0.3154000306513924,48.89840358612146,37.26707682762304,-31.085738909638224,5
2025-11-24 19:53:28,15037.834487915039,50.3783448791504,290,NVDA,10000,60,0.028998187999366938,0.11066028853749743,0.1872806827872573,0.16001018747830134,0.7286234201862688,0.1949200916162791,41.69595740610769,27.865777962248966,-36.89342927470289,5
2025-11-24 19:53:37,15059.043258666992,50.59043258666992,296,NVDA,10000,60,0.028667526451446206,0.10175311902550963,0.20445237724311188,0.18942508361811813,0.6165469707213999,0.3313182366444195,43.00332947648813,29.24373304353017,-23.97261300662885,5
2025-11-24 19:53:45,15761.40901184082,57.6140901184082,361,NVDA,10000,60,0.015405824928623968,0.1890502414900555,0.2405215792437022,0.2951186581892791,0.752909597949685,0.20791274543487967,42.20175732052439,20.67628841799775,-21.934690284571893,5
2025-11-24 19:53:53,20690.838874816895,106.90838874816895,350,NVDA,10000,30,0.012294572196509264,0.1658098770709217,0.2150543932664482,0.12700062721294397,0.7966138761309651,0.20070777690958908,56.92582972836968,30.037480877261423,-31.130928985788998,5
2025-11-24 19:54:01,15503.131507873535,55.03131507873535,355,NVDA,10000,60,0.017048609397564425,0.1877764480065106,0.19946574228319291,0.2127647237899407,0.7472969099660822,0.3450591891402288,55.64863381108003,38.364460051353824,-29.981104827312958,5
2025-11-24 19:54:09,16971.34001159668,69.71340011596679,366,NVDA,10000,45,0.015488082676776644,0.1173935952437528,0.18996412873811241,0.22443578551929275,0.7846443883140329,0.3353970669441043,52.80939929304953,20.32224017823983,-25.20404825458364,5
2025-11-24 19:54:17,20608.341018676758,106.08341018676757,334,NVDA,10000,30,0.018738467684727714,0.06628122834926142,0.18972756347606756,0.13045272721114906,0.69278115552415,0.2793858669195409,42.07025840819116,33.505253330316776,-32.65750183417935,5
2025-11-24 19:54:26,16891.147994995117,68.91147994995117,352,NVDA,10000,45,0.01690388940965578,0.06308888376321008,0.1565043704927449,0.13431957398228664,0.7231398114483684,0.10918425638458891,51.52308799496852,37.43758948131632,-17.709408901339692,5
2025-11-24 19:54:34,16832.229133605957,68.32229133605956,371,NVDA,10000,45,0.011391977951982213,0.11297611771209362,0.20977733239679264,0.2854798689954313,0.7833718534635155,0.26172848685276384,55.31643496959064,38.74144828525744,-26.566417957864147,5
2025-11-24 19:54:42,17245.247512817383,72.45247512817383,289,NVDA,10000,45,0.0299350277952597,0.05484486262171514,0.06788374668055133,0.23617879793050642,0.6222279783740933,0.13135846472303134,55.31218633059393,30.1282341176236,-27.297658115023623,5
2025-11-24 19:54:50,15504.573379516602,55.045733795166015,341,NVDA,10000,60,0.022408448989596055,0.1655393715964783,0.1008895950581543,0.15838054261438134,0.642469045558262,0.18688429475837498,47.84785526647772,22.030544041672297,-34.44406725420926,5
2025-11-24 19:54:58,15919.62264251709,59.19622642517089,357,NVDA,10000,60,0.011019589097432423,0.1163437200099401,0.06390060873795729,0.2967338653168662,0.6759570666521671,0.1084097680287493,49.94788266884832,32.877444289028986,-26.56971027267453,5
2025-11-24 19:55:07,20643.102752685547,106.43102752685547,386,NVDA,10000,30,0.01038441686318844,0.19575325850849284,0.12981040688798684,0.2477742391387683,0.6379494611529221,0.3844097449181041,49.46703096191701,21.536471017099807,-27.87949315657316,5
2025-11-24 19:55:15,16801.89727783203,68.0189727783203,327,NVDA,10000,45,0.024285440213750092,0.14691148827972922,0.1338426768130471,0.20915259097455427,0.7944381159881655,0.2468172575800581,54.599778990227705,19.166735963363855,-33.21839741468561,5
2025-11-24 19:55:22,15108.233795166016,51.082337951660165,354,NVDA,10000,60,0.019343778220633635,0.16786745706452905,0.17719807301475599,0.19354723247134697,0.788000635945732,0.21415915126099028,54.24094661003001,21.652223561578662,-39.08707403925081,5
2025-11-24 19:55:31,19644.59829711914,96.4459829711914,323,NVDA,10000,30,0.025936582586243928,0.1367016839381276,0.11745188342564084,0.26174976886600193,0.6016942308931187,0.1428367665850289,47.05099254912653,22.173020224600293,-16.144484622452392,5
2025-11-24 19:55:40,20031.820156097412,100.31820156097413,271,NVDA,10000,30,0.02977751283616463,0.07607050988759165,0.08598737568849041,0.1515995851765718,0.7711601072968307,0.3898949316654359,52.942840047011536,39.110001424449194,-21.13381963756188,5
2025-11-24 19:55:48,20618.273147583008,106.18273147583008,337,NVDA,10000,30,0.014002817279334162,0.055927795245377145,0.12542225398481233,0.12259509030350886,0.7348988029188321,0.35543722130504707,47.22619999468779,35.546098914719295,-25.77264799895756,5
2025-11-24 19:55:56,15473.002380371094,54.730023803710935,365,NVDA,10000,60,0.013304833065993272,0.0688426866216673,0.08502524043041265,0.22189503588721365,0.6840550812527767,0.3743090358397604,53.23558622244826,15.554816828272864,-31.91789392419961,5
2025-11-24 19:56:05,15011.839569091797,50.11839569091797,318,NVDA,10000,60,0.026314532629604134,0.1744158846300069,0.19426314781837756,0.10168999646650662,0.6169474340262019,0.13368916315811508,56.02542665501215,27.56407500354822,-32.7542338005706,5
2025-11-24 19:56:13,16527.46263885498,65.2746263885498,325,NVDA,10000,45,0.024689687981937904,0.0859280557231493,0.10349504208628178,0.29940166510340704,0.6259958190072042,0.3598990404998522,52.27323455066002,24.402215566985035,-23.9508566593285,5
2025-11-24 19:56:22,20637.625549316406,106.37625549316408,347,NVDA,10000,30,0.01005364218070686,0.1244624604810612,0.18372808522888034,0.2369623885591881,0.7950767322704273,0.30900757083921937,40.01563671424134,25.41924517974078,-16.56922988088689,5
2025-11-24 19:56:30,20612.082347869873,106.12082347869874,332,NVDA,10000,30,0.017662503563300846,0.06939409406750748,0.05442635479654778,0.1352377131894662,0.6726510582466362,0.39474736912742814,45.7835678329145,26.576283551539575,-24.95612359736645,5
2025-11-24 19:56:38,16365.907649993896,63.65907649993896,335,NVDA,10000,45,0.024112853264839917,0.060047310271676896,0.1619873348993024,0.20206721340606434,0.7937079567328049,0.15544317879999864,45.68742333080394,34.58207382774327,-34.33388109395982,5
2025-11-24 19:56:47,16832.92275238037,68.32922752380371,334,NVDA,10000,45,0.022806096421223845,0.0702926987258828,0.24498823712931822,0.20539664615606884,0.7028942906284872,0.23412419565440346,47.99761564575181,22.341399925617555,-30.804252671247806,5
2025-11-24 19:56:55,20724.8924407959,107.248924407959,367,NVDA,10000,30,0.011255960229711542,0.12109870556136235,0.1484688582926491,0.2738897180513947,0.6356768764442657,0.37602735519235053,56.8802681367269,30.08829093947058,-29.13650845599115,5
2025-11-24 19:57:03,15060.157852172852,50.60157852172852,362,NVDA,10000,60,0.01985630261182513,0.061529562006845326,0.2331741782226739,0.20082068891729793,0.7644738820854462,0.1033428757432422,44.45846149573054,32.36358959440535,-33.4001435044226,5
2025-11-24 19:57:12,20745.261695861816,107.45261695861817,369,NVDA,10000,30,0.013554043233855676,0.14923170058249202,0.2429266548263888,0.17770245353984818,0.6058123461920724,0.15354748948045538,45.3725720433875,23.357168144732213,-28.882936303937235,5
2025-11-24 19:57:20,16896.057723999023,68.96057723999024,372,NVDA,10000,45,0.014859904251528644,0.19025083693302391,0.16926725545384635,0.15602984247342838,0.7666185406940398,0.10541765748313359,59.038940137219925,19.80402940162196,-22.24484627397284,5
2025-11-24 19:57:28,15177.924255371094,51.77924255371094,289,NVDA,10000,60,0.029191398024978596,0.1032451363334982,0.17217296613805794,0.20476417474369196,0.7508322183129685,0.1880905727350504,58.09456475472885,15.918522613590204,-30.7155358278804,5
2025-11-24 19:57:36,17281.43051147461,72.81430511474609,385,NVDA,10000,45,0.01302089061294484,0.14875148217482492,0.22855048820272433,0.24607871070052595,0.6428859563206084,0.3078964303307026,57.33245275344504,28.62777817874731,-21.376575251999057,5
2025-11-24 19:57:44,20634.92328262329,106.34923282623292,349,NVDA,10000,30,0.015290067566333845,0.1609312229539976,0.22457543701641247,0.16080329435030574,0.6636603528981313,0.19166199014271046,46.15977372175239,24.05461115228489,-15.480681244047087,5
2025-11-24 19:57:53,19928.34758758545,99.28347587585449,291,NVDA,10000,30,0.024554894090783375,0.08479002622832477,0.19224851353842093,0.23865434086691314,0.7200136516953786,0.227749319727067,50.59048515545051,37.85639999020727,-35.460210396468405,5
2025-11-24 19:58:02,17091.743675231934,70.91743675231935,361,NVDA,10000,45,0.01884811901873755,0.1308869454503801,0.08963219912538954,0.20147042199643972,0.6489023342211147,0.30589776080729997,41.005772898892985,18.78135729092384,-38.3947334368912,5
2025-11-24 19:58:10,15855.0053024292,58.55005302429199,371,NVDA,10000,60,0.01200493107735641,0.1745681472421609,0.23018737420681795,0.2477323541012508,0.6397627378041223,0.15029881705842355,47.03068725490353,19.153359381045824,-21.56831606744567,5
2025-11-24 19:58:18,20611.130924224854,106.11130924224854,349,NVDA,10000,30,0.021621781910298406,0.14078462921347065,0.24903480861984234,0.18710683021346364,0.6225564866529482,0.2562789847301229,58.083320685425235,21.6199623976085,-24.774456911720343,5
2025-11-24 19:58:27,16011.560417175293,60.115604171752935,354,NVDA,10000,60,0.010308304494812097,0.10260290284984798,0.15581473909294175,0.2049832857269161,0.6041715685536518,0.3457704178948366,48.069379517271464,33.16832778271318,-20.626405947419098,5
2025-11-24 19:58:35,15298.116691589355,52.98116691589355,308,NVDA,10000,60,0.02677715200567278,0.08617720129133091,0.1048365760070114,0.2609045420826225,0.7071601762550891,0.15667700608338442,59.9243959305688,31.045516989966195,-37.24345909419859,5
2025-11-24 19:58:43,20892.829990386963,108.92829990386963,364,NVDA,10000,30,0.010412720806178544,0.17903637457029092,0.22358388903402676,0.1463730193493113,0.7747041648531567,0.12050448019741677,59.05908321815981,27.247971125314685,-23.75800557357474,5
2025-11-24 19:58:52,16571.45412826538,65.7145412826538,324,NVDA,10000,45,0.025749453310088925,0.09693321848834088,0.11660417576001166,0.16118126672703037,0.6108981048151648,0.3580438078791728,57.010909844683354,30.346876489616577,-32.53596211368589,5
2025-11-24 19:59:00,17160.87907409668,71.6087907409668,365,NVDA,10000,45,0.010618166648443672,0.10932340388680388,0.19751572675297008,0.16651453385315249,0.6026692995325152,0.12749802587751077,51.34215527904841,36.216481758064454,-20.10891490422426,5
2025-11-24 19:59:09,16868.980625152588,68.68980625152588,391,NVDA,10000,45,0.011982670103603847,0.14370474612247028,0.07935524079528228,0.15212029303714317,0.6992517201463446,0.3052642334384566,40.96110556992574,34.87709355635029,-29.964618822201082,5
2025-11-24 19:59:18,16976.315940856934,69.76315940856934,349,NVDA,10000,45,0.023048569353705133,0.1461853269903831,0.2212271593918852,0.2801697917455261,0.6128696318846959,0.14136441879307038,56.983179354092606,34.64382745008476,-23.30547320445455,5
2025-11-24 19:59:26,14752.863464355469,47.52863464355469,341,NVDA,10000,60,0.022130678569663623,0.07071225852265864,0.09511371250929815,0.13063071552726488,0.6338744373650909,0.34468324260656497,45.21904784643931,28.618042734317285,-29.12681121065839,5
2025-11-24 19:59:35,14985.877380371094,49.85877380371094,367,NVDA,10000,60,0.01702035259989289,0.11640498991982916,0.06050362095772144,0.2089186831636713,0.763867868570036,0.2773351072991979,59.69352771660342,24.68634386482173,-16.32728560417814,5
2025-11-24 19:59:44,20627.296726226807,106.27296726226807,340,NVDA,10000,30,0.01868985244938082,0.08997685527426395,0.1033576185049177,0.1934579031285521,0.7136451114149375,0.3539514140081841,41.47877309507635,37.779481510321375,-19.36889754689411,5
2025-11-24 19:59:53,20814.238235473633,108.14238235473633,342,NVDA,10000,30,0.011773507459422142,0.08995916829911979,0.135588971048622,0.19001540853269672,0.752162310062838,0.20509653048623633,58.153168895959794,35.09414176729488,-29.871690671986187,5
2025-11-24 20:00:02,16732.244022369385,67.32244022369385,378,NVDA,10000,45,0.012722010553680888,0.12198539853690624,0.20372684508448707,0.19352472182281055,0.7613793000538616,0.16716136661455439,54.27034087041969,17.660531376428523,-16.81892750474051,5
2025-11-24 20:00:10,16619.641288757324,66.19641288757325,358,NVDA,10000,45,0.01654210307476542,0.0675476559107167,0.0510177146519047,0.27015569780831145,0.7822500346773503,0.14379957078906147,50.05348977112894,26.675254821763026,-32.09999669189764,5
2025-11-24 20:00:18,15873.4810256958,58.734810256958006,290,NVDA,10000,60,0.028041704865403187,0.05506383658343564,0.1977952584334145,0.1785835344564038,0.7460838193505978,0.38774863310678476,58.04632407415703,18.057394948056167,-34.6028140815175,5
2025-11-24 20:00:27,19972.1720161438,99.72172016143799,312,NVDA,10000,30,0.02558686784035364,0.16238171292231687,0.13259545778712148,0.29299083641567236,0.6537316427916205,0.35254829974389745,47.077514267262984,18.59806997342224,-15.470267199812834,5
2025-11-24 20:00:35,15102.421104431152,51.02421104431152,351,NVDA,10000,60,0.014727506169436948,0.066607796196227,0.1107465135284661,0.2777711842536018,0.6431038580177828,0.14206866507518856,56.276162240253925,26.228201570484575,-38.24139740009709,5
2025-11-24 20:00:44,15458.162239074707,54.58162239074708,314,NVDA,10000,60,0.026675530553010973,0.16024346394865546,0.1805168541421852,0.1693377913283307,0.6446463624779019,0.1256440097736628,47.62663692519261,26.670797410719977,-30.12568504446447,5
2025-11-24 20:00:52,14977.727592468262,49.77727592468262,344,NVDA,10000,60,0.023629786405014237,0.16240007446452143,0.21400075986532113,0.1458419695774456,0.7720549517483901,0.3396061539090371,50.068545539815375,37.297390972754016,-34.62004599902308,5
2025-11-24 20:01:00,14948.400733947754,49.484007339477536,361,NVDA,10000,60,0.016563629595522867,0.07666845047444905,0.07017408333275706,0.24080759800334248,0.7156838970547106,0.19408891805364586,48.25978470384675,37.75983256597249,-22.065536954115608,5
2025-11-24 20:01:08,19903.98910522461,99.0398910522461,278,NVDA,10000,30,0.028748989849699903,0.08793136229193571,0.24565499798958368,0.12782286164783857,0.6884664677195029,0.28427475803088764,43.077471499804666,34.94545221479148,-35.12829333897382,5
