timestamp,ticker,return_pct,trades,final_value,initial_capital,lookback_window,label_threshold,learning_rate,phase_flexibility,lateral_strength,input_threshold,kerr_constant,system_energy,buy_threshold,sell_threshold,search_depth
2025-11-24 20:15:46,XOM,0.23782714843750002,1,10023.78271484375,10000,45,0.031048081207722688,0.055156896569463265,0.05968955944360434,0.2534253356824397,0.7799986334749365,0.36674711649489344,51.563817734604754,21.87443629673351,-36.484085573285434,3
2025-11-24 20:15:51,XOM,1.3620723724365233,5,10136.207237243652,10000,30,0.03219898200742066,0.08544369423571069,0.06508706122467493,0.2984055098769409,0.6666721166588537,0.17251214890510222,47.18871460912672,33.63751154024281,-22.327078196759686,3
2025-11-24 20:15:57,XOM,0.0,0,10000,10000,45,0.03466639178620033,0.14172534570530018,0.10486699860214724,0.17474274707872278,0.8363723438058854,0.13813969990798147,51.369424814290255,33.24066835315223,-25.621418658408327,3
2025-11-24 20:16:02,XOM,0.9161956024169922,38,10091.6195602417,10000,45,0.02683869988131715,0.08062528126082305,0.1872439388489508,0.2308666940170289,0.7091890355259189,0.32712941458338074,44.85912832203973,32.43144313222773,-38.14687057921225,3
2025-11-24 20:16:07,XOM,1.1516593170166016,40,10115.16593170166,10000,45,0.027645394623691637,0.11361338705631845,0.07036981237966622,0.2310697359289056,0.8455774399166445,0.18676395282816294,55.64916178765819,25.874911881694548,-27.44177499537789,3
2025-11-24 20:16:13,JNJ,3.179794158935547,16,10317.979415893555,10000,30,0.01976128757856164,0.06821242165805408,0.11209969872746528,0.251832902472092,0.7771921988702502,0.23916796667713092,50.23766953860818,24.854213324154706,-27.197844204064857,3
2025-11-24 20:16:18,JNJ,0.4693955993652344,3,10046.939559936523,10000,60,0.024884565408874043,0.05166495190176042,0.18437878357249232,0.17493120791441596,0.7470822047252218,0.10130521925044503,42.83570681508252,26.670325623647138,-24.612668055351236,3
2025-11-24 20:16:24,JNJ,7.456552124023437,29,10745.655212402344,10000,60,0.019326927198733676,0.027436099884303698,0.06009880804673537,0.1295013229788877,0.6897549435420776,0.21480616616150522,48.746194702971714,23.665210296075028,-30.08408547787507,3
2025-11-24 20:16:29,JNJ,3.690369873046875,15,10369.036987304688,10000,45,0.019839241013070833,0.026211779545949738,0.18622082477152868,0.28553188245833294,0.6996888952239858,0.37741481162444857,44.637219909216924,27.82332829605115,-28.43210248570351,3
2025-11-24 20:16:35,JNJ,11.567579803466797,47,11156.75798034668,10000,30,0.018506009851357516,0.0997177572823894,0.13024379807404654,0.1763122087663776,0.7357523238739171,0.20567742893019972,52.41512165291812,31.586554367772628,-37.36890401074736,3
2025-11-24 20:16:41,COST,30.6634228515625,110,13066.34228515625,10000,60,0.015674780915867076,0.05570793927511329,0.05624067238020969,0.29598188851178064,0.6827470862444633,0.16596667607596013,49.3023900866535,25.438504734798563,-35.72969826190217,3
2025-11-24 20:16:47,COST,36.50368408203125,127,13650.368408203125,10000,30,0.015297608305959474,0.1257827549512512,0.17141591387535393,0.10828140331998992,0.780249128965369,0.35407483536625706,50.13469586292626,39.15772911682191,-31.30263447866175,3
2025-11-24 20:16:52,COST,20.38939514160156,61,12038.939514160156,10000,60,0.019344933994410535,0.10095757855351901,0.1637213952015149,0.18879464058505419,0.7933798134049139,0.26596435037972355,57.034372877661994,20.656593812165944,-23.029511038715487,3
2025-11-24 20:16:57,COST,-0.122523193359375,2,9987.747680664062,10000,60,0.03412003789462586,0.055257939372862525,0.16938580587711904,0.16634773231944805,0.733164012836433,0.303034070364603,43.3367900205093,29.218954327466697,-24.054795756326534,3
2025-11-24 20:17:02,COST,5.048314819335937,2,10504.831481933594,10000,30,0.028622563607199995,0.04853965595587908,0.14575994554439414,0.12334677660034742,0.669391371628294,0.1671721515269994,54.20746054920122,20.287271065660537,-37.499223439267375,3
2025-11-24 20:17:08,TSLA,28.62130157470703,273,12862.130157470703,10000,60,0.030078957338578724,0.06911393340647924,0.08520417574910817,0.2499068036726483,0.7895673806977324,0.28655123130254107,46.99110577769363,33.120685282891884,-24.12848579887406,3
2025-11-24 20:17:13,TSLA,22.72570037841797,350,12272.570037841797,10000,60,0.016665502367975885,0.12911716597857809,0.13502168693884598,0.20912364116682652,0.8324294816639938,0.25789573893691964,56.3544490807908,37.9899203023093,-32.99760353180862,3
2025-11-24 20:17:19,TSLA,41.29160125732422,256,14129.160125732422,10000,60,0.03276544565906651,0.11102535141623836,0.11077960122260266,0.16006448998834588,0.7786142884085332,0.2312711871069996,52.21386889247518,38.43245444425354,-32.995100076441155,3
2025-11-24 20:17:25,TSLA,29.28750030517578,397,12928.750030517578,10000,45,0.01624100482640564,0.10309022367847491,0.12099278424922205,0.24438629686783114,0.6734770468977666,0.326256328205897,56.808569178758695,26.982814556868018,-35.91360387323587,3
2025-11-24 20:17:31,TSLA,-3.493998260498047,303,9650.600173950195,10000,30,0.02923406068217988,0.06540419747719878,0.07036171403392441,0.24102934255365396,0.8124309275729502,0.12271549271663756,44.77555855305164,36.25539590864646,-38.193598583395556,3
2025-11-24 20:17:36,GOOGL,47.29463684082032,137,14729.463684082031,10000,45,0.026227338787763843,0.08233893011460455,0.0797226266066707,0.1827667222835472,0.8241575282885113,0.3236397190504683,50.44308496508216,22.290313635292943,-32.65905978866948,3
2025-11-24 20:17:42,GOOGL,29.92191162109375,70,12992.191162109375,10000,30,0.03302486708362963,0.045569599724827534,0.1652839859590956,0.11806520721566477,0.8160366342325978,0.19999848432454112,54.1955502545395,24.68846587654642,-36.324926559245895,3
2025-11-24 20:17:48,GOOGL,39.84218582153321,160,13984.21858215332,10000,30,0.02704048950181068,0.108047251586998,0.19183495895118974,0.2909237901266061,0.8056913861071711,0.10909586157287435,53.95132634893291,39.18222975374476,-24.24897192814052,3
2025-11-24 20:17:54,GOOGL,47.113057708740236,191,14711.305770874023,10000,30,0.024363272372541944,0.06452088392330138,0.12250720383264979,0.1073632765081871,0.8377751409305165,0.35346361326692766,59.046911695565214,25.08058238124362,-25.139514471660593,3
2025-11-24 20:17:59,GOOGL,44.636311035156254,108,14463.631103515625,10000,45,0.02835943447532311,0.025800105728637737,0.05831887639392644,0.20639733283834535,0.8097545079962436,0.1564273973194371,54.44794664565446,36.00207220278398,-22.595885733571052,3
2025-11-24 20:18:05,GLD,24.164996490478515,33,12416.499649047852,10000,45,0.02151138896266855,0.13073159933760273,0.1600302348822594,0.2236274288739073,0.6726722780991002,0.3383786213185205,42.06642424001901,33.759832647435,-21.51448312176049,3
2025-11-24 20:18:11,GLD,39.516596679687495,37,13951.65966796875,10000,45,0.01994841516497054,0.11941309445580693,0.1416988711846273,0.24531347756012903,0.6756380427276522,0.13495021427793802,42.31328819184314,24.90003411242888,-35.41766820577636,3
2025-11-24 20:18:16,GLD,75.1280958557129,62,17512.80958557129,10000,60,0.01568862373838082,0.040903166377300834,0.08049555039224515,0.2714230544088274,0.8155996450125111,0.38087920393989505,43.267914712649805,21.940501378755826,-34.53671273337152,3
2025-11-24 20:18:21,GLD,59.39209640502929,42,15939.20964050293,10000,60,0.019027036526605527,0.11688787640383626,0.10857236681152949,0.23087809703656548,0.7461342206394493,0.28828140401214397,49.79970614613676,38.672161474681104,-29.64812422358929,3
2025-11-24 20:18:26,GLD,19.512199096679687,11,11951.219909667969,10000,60,0.03320900727409867,0.12584529380890994,0.14171321295581746,0.1927063896415544,0.7401040915212429,0.13383899417968548,45.610332945582954,37.79678170498138,-39.14702859063114,3
2025-11-24 20:22:42,NVDA,101.9983354949951,330,20199.83354949951,10000,30,0.0192884429109457,0.07982314523914044,0.18875966902491592,0.11145034880446146,0.7663608378316745,0.1532177418855501,58.38204065716146,12.910705695015249,-26.294229676742944,5
2025-11-24 20:22:50,NVDA,100.19877906799317,267,20019.877906799316,10000,30,0.02851445619863987,0.035199486797147635,0.1542580006056628,0.14260600073032406,0.7866329372728721,0.22109246515239206,52.69484402499416,37.885685493365806,-27.68640515320552,5
2025-11-24 20:22:58,NVDA,98.81702529907227,287,19881.702529907227,10000,30,0.02734863885159785,0.07936334853218728,0.1395431212780815,0.15146060484301777,0.7627391192092577,0.19076903683214808,58.952064179560786,19.87112293412762,-24.49968741501678,5
2025-11-24 20:23:07,NVDA,102.32961257934569,279,20232.96125793457,10000,30,0.028744206569257247,0.08225313801815948,0.18499106368099866,0.19019889693305764,0.7130037797089422,0.2574600181497888,45.49839495891221,27.80044429507287,-38.34834066171431,5
2025-11-24 20:23:15,NVDA,52.58497589111328,339,15258.497589111328,10000,60,0.023554409353630366,0.13662341376999562,0.19389554059264003,0.27051604244278593,0.7125161836656078,0.3003325008580642,43.55956899191946,20.61202866420078,-26.83195839411642,5
2025-11-24 20:23:24,NVDA,100.78412212371826,252,20078.412212371826,10000,30,0.0325290669728207,0.06327388186710756,0.18709269277216567,0.23193179361021343,0.8122294624204406,0.2602120315042886,49.04749352670433,35.02350043922101,-31.196174973566855,5
2025-11-24 20:23:31,NVDA,49.2733243560791,359,14927.33243560791,10000,60,0.019275083880712397,0.12655284254262852,0.11555392093738581,0.26221059165966365,0.819622656065535,0.10748431493429285,47.75363402357517,37.37868752838591,-28.56499902075833,5
2025-11-24 20:23:40,NVDA,100.1455051803589,273,20014.55051803589,10000,30,0.02920094560446962,0.052271127390496455,0.10021236933009992,0.12391413840907017,0.7009953146459882,0.15464836658378417,54.72233624091976,15.362145999438344,-24.635946700567274,5
2025-11-24 20:23:49,NVDA,102.02772762298584,274,20202.772762298584,10000,30,0.029850235887646667,0.09430415689658866,0.1485704714981056,0.1478374918511055,0.7080605650144309,0.318230224263513,42.10940974956634,26.728813953837093,-22.88722893156819,5
2025-11-24 20:23:57,NVDA,62.83068244934083,323,16283.068244934082,10000,45,0.026688229881507257,0.0439621668668587,0.05662097699102542,0.26992409798418143,0.7591395140710685,0.33910349356763053,53.12848829274654,32.00101383701941,-25.228873603737185,5
2025-11-24 20:24:04,JPM,50.4560368347168,101,15045.60368347168,10000,60,0.018443998919085446,0.03423282642791112,0.18135248868234788,0.275840080100171,0.815437895276502,0.25929894540931764,58.40726786565757,26.166277353773673,-34.1902771714289,5
2025-11-24 20:24:13,JPM,19.552435455322264,32,11955.243545532227,10000,30,0.026946606425211503,0.07220699270643849,0.1690134549830381,0.14185567818384712,0.7140447888179812,0.2904886796422297,59.68477798692783,10.59672073552853,-36.48966994038901,5
2025-11-24 20:24:21,JPM,49.113326416015624,71,14911.332641601562,10000,30,0.022366113329163,0.06107273687982254,0.14257081691145745,0.18868987681895064,0.7774650563613653,0.23515310170868417,49.526567722817276,22.562056352297898,-39.96944056308558,5
2025-11-24 20:24:29,JPM,34.03188217163086,60,13403.188217163086,10000,30,0.023731356901605744,0.11729221936566506,0.06384224002677824,0.1380173797959715,0.7730233595544741,0.32263567204271726,58.6386585056587,37.91144359122238,-20.660840191555526,5
2025-11-24 20:24:37,JPM,61.03920181274414,136,16103.920181274414,10000,30,0.016157048292838972,0.09105592145197967,0.1959817461416004,0.12141928099269952,0.6811779710961294,0.2489243615132337,46.0680872709328,31.904230221420043,-32.36005509534355,5
2025-11-24 20:24:45,JPM,36.25601318359375,62,13625.601318359375,10000,60,0.02496243174682436,0.13189740363093597,0.08041759946032587,0.2670336848787549,0.7772687109285845,0.14981775139975023,52.7555341908197,20.436498394274686,-35.157465314823696,5
2025-11-24 20:24:53,JPM,31.311370239257812,57,13131.137023925781,10000,30,0.024984917318085612,0.12044337480442624,0.11002621168733158,0.11956866764727073,0.7838387283739259,0.3319069602443755,52.201818215867064,36.84736809609926,-21.777215020479147,5
2025-11-24 20:25:00,JPM,1.614774169921875,2,10161.477416992188,10000,45,0.03046280018538429,0.033935473776464414,0.15349334911712972,0.22697282389832607,0.7002456490147346,0.2252333892588206,40.54409970011784,31.61359814760872,-25.44252927200939,5
2025-11-24 20:25:08,JPM,0.0,0,10000,10000,30,0.03388742750785305,0.04997111190460819,0.1696408034435427,0.13808776367216724,0.705936705187416,0.37729453181924466,43.28860176037975,34.820088190178694,-36.0716754692599,5
2025-11-24 20:25:16,JPM,37.95216766357422,49,13795.216766357422,10000,30,0.024351840064265787,0.10528468170235745,0.07088644260082154,0.25464349372274336,0.8358287845988832,0.22875515703361282,50.109749319552876,31.780930598876292,-26.415537581130128,5
2025-11-24 20:25:24,XOM,2.405448684692383,260,10240.544868469238,10000,60,0.01760364152161902,0.13696821840650897,0.19294995569268236,0.29217760042686713,0.707576036776594,0.3563570748266951,57.61543682157118,38.5175202650108,-23.939803775105442,5
2025-11-24 20:25:33,XOM,5.166578216552734,231,10516.657821655273,10000,30,0.018760693833648232,0.04611464575131519,0.061292363803169145,0.21320298513933753,0.7587124527070246,0.15651262433342966,48.25152971962571,33.54953671769219,-36.08630292816132,5
2025-11-24 20:25:41,XOM,2.684148712158203,165,10268.41487121582,10000,60,0.021271492865142936,0.05992730775915012,0.16423520739376435,0.14227309603257104,0.7450278274854047,0.2679403892055291,56.91037749851537,15.83275209671875,-20.311584223747502,5
2025-11-24 20:25:49,XOM,3.2871836853027343,236,10328.718368530273,10000,30,0.01889679804919719,0.11820023073519448,0.18211053261970145,0.25373529539095063,0.8217705588376158,0.24321337232039839,47.80560214839093,30.145332992592056,-35.86874713513333,5
2025-11-24 20:25:57,XOM,0.0,0,10000,10000,45,0.03242257156904431,0.08425133672786358,0.18944878138361892,0.18669249198158894,0.7085145571834042,0.13294468504290927,52.34045486366163,10.372018981360519,-35.28074236273708,5
2025-11-24 20:26:04,XOM,0.23782707214355467,1,10023.782707214355,10000,45,0.03476603087916445,0.06681892598410007,0.11783055960411389,0.20834627484531817,0.7697222734837685,0.2679338475774563,44.87483357313531,18.538313752380905,-34.77514003590529,5
2025-11-24 20:26:11,XOM,1.1567975616455077,16,10115.67975616455,10000,60,0.02849866783997406,0.07237156126479379,0.1648348361739685,0.2697281017566508,0.8299837266467978,0.2752703627634118,41.24074627991172,11.534218631900227,-37.34371316796415,5
2025-11-24 20:26:19,XOM,0.23782714843750002,1,10023.78271484375,10000,45,0.03347377621269929,0.096826858960433,0.054357767302829395,0.102943463160842,0.7241334893971296,0.2842154175578113,40.71403047264599,30.043083159930134,-36.20113501541906,5
2025-11-24 20:26:26,XOM,0.37457435607910156,3,10037.45743560791,10000,60,0.032459414871038254,0.053720529952261606,0.18252476013158736,0.2580080586605223,0.822473403719954,0.3152367056945511,54.79856500825452,17.459132836640137,-26.264066110808542,5
2025-11-24 20:26:33,XOM,0.673485336303711,7,10067.348533630371,10000,60,0.029936854327845364,0.08662138269102408,0.17557997893572808,0.12990732571708377,0.7921596414894667,0.28103391680068207,58.66204832934348,24.67580127361179,-20.18490612512196,5
2025-11-24 20:26:40,JNJ,-0.08907409667968749,2,9991.092590332031,10000,60,0.030281966500477403,0.1332190773671056,0.06926565569553111,0.138748408281371,0.8173898551042279,0.3344347568953594,48.14514250064309,31.94691021745132,-39.80371495202426,5
2025-11-24 20:26:48,JNJ,0.0,0,10000,10000,30,0.023847788172985884,0.11472713431248278,0.1866063444425069,0.20980428900639644,0.8103225643230929,0.34060455944720747,58.21954482130348,13.711017827886419,-20.086021692543877,5
2025-11-24 20:26:56,JNJ,17.114722747802734,96,11711.472274780273,10000,60,0.017216819602217964,0.11116953204524457,0.15478918035987188,0.1771270477080475,0.7047822128851349,0.26673311607266326,49.76627545300609,25.025330612855402,-37.054654145588145,5
2025-11-24 20:27:04,JNJ,0.0,0,10000,10000,30,0.029780446181153546,0.07218249200172998,0.18141038193509212,0.11891729046181417,0.7622960382666537,0.3347650111147097,48.733658041678794,36.57047741000902,-23.18699195782925,5
2025-11-24 20:27:11,JNJ,-0.08907348632812499,2,9991.092651367188,10000,60,0.025674275369151553,0.02346702908004575,0.18166449194914097,0.1913057318343546,0.6772063381151453,0.33855102343840804,55.48698300978661,28.26191357749029,-34.79747317313649,5
2025-11-24 20:27:19,JNJ,11.129491729736328,41,11112.949172973633,10000,45,0.019554972425544284,0.08805917519271741,0.13793478750306873,0.11040278070264026,0.7754628667928067,0.22724546363972217,48.90901159608508,12.04619922045181,-36.6882716890594,5
2025-11-24 20:27:27,JNJ,0.42720993041992184,1,10042.720993041992,10000,30,0.02525917286062599,0.09615030644102517,0.19551104909013817,0.1955039424572656,0.7129755621370669,0.3596181871677693,55.6747362473116,38.449693728319275,-28.390794204883882,5
2025-11-24 20:27:34,JNJ,10.083518981933594,47,11008.35189819336,10000,60,0.01935982573651004,0.11761820323289326,0.10319659611830251,0.28539496335002457,0.7557139745148519,0.3766170311005407,55.50005894140783,36.58491976051873,-39.02417768151842,5
2025-11-24 20:27:42,JNJ,12.12826904296875,50,11212.826904296875,10000,45,0.019309947857238812,0.11351946059375814,0.12842053240122578,0.20677922141305027,0.8321259816220362,0.24868500857521378,59.31884473819464,39.40232029533345,-22.308477556377916,5
2025-11-24 20:27:49,JNJ,-0.059795684814453125,2,9994.020431518555,10000,45,0.023682309870914922,0.021292986056936927,0.0794415356707239,0.26546860524972127,0.6649940266306982,0.22839578768158322,45.44446085747497,35.08792623918866,-38.90116100334676,5
2025-11-24 20:27:57,COST,2.2520196533203123,1,10225.201965332031,10000,45,0.03305701884778377,0.12288083933581426,0.05839370900883724,0.2078558852245079,0.7978978206856726,0.3379684636769469,41.90057568818696,17.506298896757837,-20.119664777240203,5
2025-11-24 20:28:04,COST,14.167875976562499,18,11416.78759765625,10000,45,0.02300041756235543,0.04931782817279268,0.05031824785434662,0.25243669331011076,0.801022802491676,0.2310866135572369,44.735701847725004,11.495601696932361,-24.958884079942543,5
2025-11-24 20:28:12,COST,27.16171142578125,72,12716.171142578125,10000,45,0.017725293044582497,0.10293349291241954,0.1015063235320749,0.21421351751812676,0.7422141057219943,0.10642042329350082,42.604571835422796,22.576134738667072,-39.671112762315644,5
2025-11-24 20:28:21,COST,22.359483642578127,90,12235.948364257812,10000,60,0.016958173007007003,0.0957890181318701,0.11090800250538746,0.13570821224792234,0.6901502145634989,0.33914171040126095,45.139761306663516,23.06948945053035,-30.83126644073587,5
2025-11-24 20:28:28,COST,2.8836962890625,10,10288.36962890625,10000,45,0.026021592132682278,0.1226092400811228,0.10516792098749697,0.27177738641361193,0.7364385688394245,0.1800754065955178,49.04950603431041,10.243117909286484,-33.539015981623315,5
2025-11-24 20:28:36,COST,3.3237689208984373,4,10332.376892089844,10000,30,0.02829737621780521,0.14826169946608952,0.06466936898152606,0.27821702552334104,0.780123664519545,0.306780287437543,43.72632158291849,31.943000276634617,-35.94349009310973,5
2025-11-24 20:28:44,COST,20.444085083007813,21,12044.408508300781,10000,30,0.022218029812095582,0.09042468181397056,0.11150066529565938,0.26207683138534055,0.7095213603411495,0.2803713718608757,44.84604504671206,15.496679601063592,-20.7938785818293,5
2025-11-24 20:28:51,COST,2.25201904296875,1,10225.201904296875,10000,45,0.03075323406191736,0.14032576836945765,0.08265599035504963,0.13342445705919664,0.7690099552514436,0.11935181406676741,58.18663178827356,39.79880969828605,-33.67456959877208,5
2025-11-24 20:28:59,COST,-1.2040979003906251,7,9879.590209960938,10000,60,0.027277891376300316,0.12708424188609188,0.18953536096994233,0.1675956823103724,0.6904064874360814,0.321180611549073,52.78524293574151,11.42877385911639,-34.23780180908413,5
2025-11-24 20:29:07,COST,21.923668212890625,31,12192.366821289062,10000,30,0.021746592180008392,0.05084207153855495,0.14717815463427397,0.18231842699535977,0.8166291333413707,0.3531230667001528,54.99622269200778,38.39988974369983,-38.46859826669443,5
2025-11-24 20:29:15,TSLA,3.381500549316406,290,10338.15005493164,10000,30,0.030309558156153125,0.022229628818158653,0.1079502287570079,0.2089140720595761,0.7572573875248133,0.3850476504663546,48.75651288539896,33.734297226985234,-27.811807679733676,5
2025-11-24 20:29:23,TSLA,29.3002001953125,314,12930.02001953125,10000,60,0.021732806055421265,0.0362810216792789,0.1049402827898163,0.1305345614522055,0.7655845093434891,0.2491250950372753,45.603552595845436,18.961159044438183,-33.182290414851906,5
2025-11-24 20:29:31,TSLA,41.357301025390626,307,14135.730102539062,10000,60,0.02147826097954542,0.05819628975866517,0.14998825399181362,0.1936682364601972,0.6683479015130706,0.1319946245798821,56.030247182619576,39.53103719147626,-39.01144760194605,5
2025-11-24 20:29:39,TSLA,30.77709991455078,358,13077.709991455078,10000,45,0.023203392947020406,0.13238717422092933,0.17729885185706662,0.11575751413853137,0.8133097556236772,0.26062196272430593,40.06763292096518,13.323854551193081,-23.464436445905168,5
2025-11-24 20:29:47,TSLA,41.67700180053711,276,14167.700180053711,10000,60,0.025391357045464816,0.05376816153439336,0.09178052889211227,0.29362556725979316,0.7119081923099512,0.18226837031550291,58.80135642885761,17.20328802357089,-23.50071078403538,5
2025-11-24 20:29:56,TSLA,39.31730010986328,309,13931.730010986328,10000,60,0.021139906438372765,0.06372331634618954,0.09303268540292392,0.22221967878258575,0.7234245668447203,0.28539782884805387,50.22626707629101,14.31138062557037,-21.50376381029425,5
2025-11-24 20:30:03,TSLA,31.021400299072265,265,13102.140029907227,10000,60,0.030442562112166005,0.10100313754704282,0.09978987527317876,0.10667855531818082,0.8041441960563073,0.3101073501026901,49.49027541878047,39.56009126111823,-26.168118791635305,5
2025-11-24 20:30:12,TSLA,30.74620071411133,384,13074.620071411133,10000,45,0.017377950793645694,0.07223940141375448,0.14585783348110726,0.16657601012817144,0.7614684667235033,0.24475217769401295,47.73498178093252,23.26670324630444,-39.49978914388555,5
2025-11-24 20:30:20,TSLA,31.22420135498047,250,13122.420135498047,10000,60,0.03389213674850039,0.050707494388038406,0.1556719599400533,0.11791533359585907,0.7153359906612402,0.3780491519211805,50.35073783038417,34.4976689741942,-26.285790550989578,5
2025-11-24 20:30:28,TSLA,34.46150024414062,331,13446.150024414062,10000,45,0.02554142709499148,0.13630427545278473,0.06841721088224006,0.1168297565045528,0.7964951489853668,0.3671685325477343,56.00259548524146,27.4806513321852,-25.40681711566032,5
2025-11-24 20:30:36,GOOGL,61.68851715087891,260,16168.85171508789,10000,45,0.015115093656759775,0.0211505434305817,0.0788195849578461,0.2916785352165946,0.7846312448378887,0.10298889154054532,41.13443308736401,28.950645756787285,-26.29619022425497,5
2025-11-24 20:30:45,GOOGL,59.47563446044922,197,15947.563446044922,10000,45,0.021147067397538313,0.09392110792911448,0.14518856317659756,0.2241784500740231,0.7110931263795144,0.3245415976406326,40.544327299793466,13.27080690803252,-21.758308706465645,5
2025-11-24 20:30:52,GOOGL,42.760102844238276,59,14276.010284423828,10000,60,0.0323481708276007,0.08797349015849074,0.0541012503978639,0.21189094956981444,0.6693807564410784,0.21319548872488667,54.87926425057448,14.141644477779124,-38.90847371303744,5
2025-11-24 20:31:00,GOOGL,22.803787994384766,52,12280.378799438477,10000,45,0.03465160925992048,0.13475710196382634,0.06856974734740824,0.20978605685237614,0.7125350859016646,0.3829851763692025,50.52746958728617,10.754278900048536,-34.50895733777665,5
2025-11-24 20:31:08,GOOGL,56.21407257080078,202,15621.407257080078,10000,30,0.02220156025259654,0.028899803716564906,0.16381463685891412,0.19604060880143004,0.7391857696544277,0.10726698306422387,50.043446727328075,21.34516332112576,-36.5175320025443,5
2025-11-24 20:31:17,GOOGL,57.90994201660157,177,15790.994201660156,10000,45,0.022182122715041636,0.09014394137264327,0.12472414215590619,0.10497730181338315,0.698942964516687,0.14126449461274432,59.551648359747844,37.403788009599,-24.11112963065858,5
2025-11-24 20:31:25,GOOGL,59.454976348876954,231,15945.497634887695,10000,60,0.016408166490794497,0.06165510281109053,0.1861237306603492,0.2197133820062714,0.7393797027437273,0.2904810548409527,58.21229745503437,14.904613888254403,-34.27960125599902,5
2025-11-24 20:31:33,GOOGL,55.922844085693356,92,15592.284408569336,10000,60,0.02783823122077067,0.09747997348841965,0.07414533034903867,0.20696259859649377,0.7394693803990225,0.22123756131708433,40.80973458397274,20.643880353350845,-25.6100268816178,5
2025-11-24 20:31:41,GOOGL,59.15714584350585,259,15915.714584350586,10000,45,0.016298769099010898,0.1070696309518418,0.12692940202540248,0.24189224694239608,0.8319303955585677,0.2693072158733486,48.00107521565711,29.19567925526912,-38.747352635377425,5
2025-11-24 20:31:49,GOOGL,44.82059066772461,130,14482.059066772461,10000,30,0.028064441532134242,0.04162830324041421,0.05625214787258495,0.11881736449489388,0.7189070236302555,0.20404886580878034,46.53172851792667,11.483564747166797,-32.95601295552691,5
2025-11-24 20:31:57,GLD,37.81889709472656,36,13781.889709472656,10000,30,0.01736521696897938,0.04863202751844167,0.19694180711579118,0.17947080463504364,0.6729039613474898,0.12113572697609257,58.21252911527867,38.88150739407935,-32.24463702570401,5
2025-11-24 20:32:04,GLD,27.44659866333008,16,12744.659866333008,10000,60,0.02640797681071995,0.08205376820645159,0.06408852297785056,0.13103232187447245,0.8030961881289519,0.3521962463014239,58.00709499102018,19.810728205923162,-23.06476243573995,5
2025-11-24 20:32:11,GLD,0.0,0,10000,10000,30,0.02474073590074098,0.061403074049863615,0.09843235570662265,0.1803221632622116,0.8357509027788688,0.12687620166682456,46.42427464771856,26.70434278060239,-29.03391537860787,5
2025-11-24 20:32:19,GLD,19.512199096679687,11,11951.219909667969,10000,60,0.03395013161312445,0.07191628484684336,0.14691136631459545,0.12244355477132592,0.7208597442492323,0.1485291230419645,57.1254984184715,34.1598327811343,-37.57416663976662,5
